idéal;CM2;NOM/ADJ
idéaux;CM2;NOM/ADJ
ignorant;CM2;NOM/ADJ
ignorante;CM2;NOM/ADJ
ignorantes;CM2;NOM/ADJ
ignorants;CM2;NOM/ADJ
imperméable;CM1;NOM/ADJ
imperméables;CM1;NOM/ADJ
imprévu;CM2;NOM/ADJ
imprévus;CM2;NOM/ADJ
imprudent;CM1;NOM/ADJ
imprudente;CM1;NOM/ADJ
imprudentes;CM1;NOM/ADJ
imprudents;CM1;NOM/ADJ
industriel;CM2;NOM/ADJ
industrielle;CM2;NOM/ADJ
industrielles;CM2;NOM/ADJ
industriels;CM2;NOM/ADJ
infini;CM1;NOM/ADJ
infinis;CM1;NOM/ADJ
ingrat;CM2;NOM/ADJ
ingrate;CM2;NOM/ADJ
ingrates;CM2;NOM/ADJ
ingrats;CM2;NOM/ADJ
inquiet;CM2;NOM/ADJ
inquiète;CM2;NOM/ADJ
inquiètes;CM2;NOM/ADJ
inquiets;CM2;NOM/ADJ
intime;CE2;NOM/ADJ
intimes;CE2;NOM/ADJ
inutile;CE2;NOM/ADJ
inutiles;CE2;NOM/ADJ
journalier;CE2;NOM/ADJ
journaliers;CE2;NOM/ADJ
laboureur;CE2;NOM/ADJ
laboureurs;CE2;NOM/ADJ
laitier;CE2;NOM/ADJ
laitière;CE2;NOM/ADJ
laitières;CE2;NOM/ADJ
laitiers;CE2;NOM/ADJ
lilas;CE2;NOM/ADJ
limite;CE2;NOM/ADJ
limites;CE2;NOM/ADJ
manche;CM1;NOM/ADJ
manches;CM1;NOM/ADJ
marbre;CP;NOM/ADJ
marbres;CP;NOM/ADJ
marin;CM1;NOM/ADJ
marins;CM1;NOM/ADJ
matériel;CM2;NOM/ADJ
matériels;CM2;NOM/ADJ
méchant;CE2;NOM/ADJ
méchante;CE2;NOM/ADJ
méchantes;CE2;NOM/ADJ
méchants;CE2;NOM/ADJ
ménagère;CM1;NOM/ADJ
ménagères;CM1;NOM/ADJ
menu;CE1;NOM/ADJ
menus;CE1;NOM/ADJ
meunier;CM2;NOM/ADJ
meunière;CM2;NOM/ADJ
meunières;CM2;NOM/ADJ
meuniers;CM2;NOM/ADJ
migrateur;CE2;NOM/ADJ
migrateurs;CE2;NOM/ADJ
militaire;CE2;NOM/ADJ
militaires;CE2;NOM/ADJ
mineur;CE1;NOM/ADJ
mineurs;CE1;NOM/ADJ
misérable;CE1;NOM/ADJ
misérables;CE1;NOM/ADJ
mobile;CE2;NOM/ADJ
mobiles;CE2;NOM/ADJ
modèle;CE2;NOM/ADJ
modèles;CE2;NOM/ADJ
monstre;CE2;NOM/ADJ
monstres;CE2;NOM/ADJ
mort;CP;NOM/ADJ
morte;CP;NOM/ADJ
mortes;CP;NOM/ADJ
morts;CP;NOM/ADJ
moteur;CE1;NOM/ADJ
moteurs;CE1;NOM/ADJ
muet;CE2;NOM/ADJ
muets;CE2;NOM/ADJ
muette;CE2;NOM/ADJ
muettes;CE2;NOM/ADJ
multiple;CE2;NOM/ADJ
multiples;CE2;NOM/ADJ
musicien;CM2;NOM/ADJ
musicienne;CM2;NOM/ADJ
musiciennes;CM2;NOM/ADJ
musiciens;CM2;NOM/ADJ
nature;CP;NOM/ADJ
natures;CP;NOM/ADJ
noble;CE2;NOM/ADJ
nobles;CE2;NOM/ADJ
noir;CE2;NOM/ADJ
noire;CE2;NOM/ADJ
noires;CE2;NOM/ADJ
noirs;CE2;NOM/ADJ
nuisible;CE1;NOM/ADJ
nuisibles;CE1;NOM/ADJ
orange;CE1;NOM/ADJ
oranges;CE1;NOM/ADJ
orphelin;CM1;NOM/ADJ
orpheline;CM1;NOM/ADJ
orphelines;CM1;NOM/ADJ
orphelins;CM1;NOM/ADJ
paysan;CM2;NOM/ADJ
paysanne;CM2;NOM/ADJ
paysannes;CM2;NOM/ADJ
paysans;CM2;NOM/ADJ
pêcheur;CM1;NOM/ADJ
pêcheurs;CM1;NOM/ADJ
politique;CE1;NOM/ADJ
politiques;CE1;NOM/ADJ
potager;CM2;NOM/ADJ
potagère;CM2;NOM/ADJ
potagères;CM2;NOM/ADJ
potagers;CM2;NOM/ADJ
pratique;CE1;NOM/ADJ
pratiques;CE1;NOM/ADJ
prisonnier;CM1;NOM/ADJ
prisonnière;CM1;NOM/ADJ
prisonnières;CM1;NOM/ADJ
prisonniers;CM1;NOM/ADJ
proche;CE1;NOM/ADJ
proches;CE1;NOM/ADJ
romain;CE2;NOM/ADJ
romaine;CE2;NOM/ADJ
romaines;CE2;NOM/ADJ
romains;CE2;NOM/ADJ
rose;CE1;NOM/ADJ
roses;CE1;NOM/ADJ
rousse;CM1;NOM/ADJ
rousses;CM1;NOM/ADJ
roux;CM1;NOM/ADJ
sacré;CE2;NOM/ADJ
sacrés;CE2;NOM/ADJ
sage;CP;NOM/ADJ
sages;CP;NOM/ADJ
saint;CE1;NOM/ADJ
sainte;CE1;NOM/ADJ
saintes;CE1;NOM/ADJ
saints;CE1;NOM/ADJ
savant;CE2;NOM/ADJ
savante;CE2;NOM/ADJ
savantes;CE2;NOM/ADJ
savants;CE2;NOM/ADJ
sinistre;CE2;NOM/ADJ
sinistres;CE2;NOM/ADJ
sot;CE2;NOM/ADJ
sots;CE2;NOM/ADJ
sotte;CE2;NOM/ADJ
sottes;CE2;NOM/ADJ
souverain;CE2;NOM/ADJ
souveraine;CE2;NOM/ADJ
souveraines;CE2;NOM/ADJ
souverains;CE2;NOM/ADJ
suivant;CE2;NOM/ADJ
suivante;CE2;NOM/ADJ
suivantes;CE2;NOM/ADJ
suivants;CE2;NOM/ADJ
témoin;CE2;NOM/ADJ
témoins;CE2;NOM/ADJ
trouble;CE1;NOM/ADJ
troubles;CE1;NOM/ADJ
vague;CE2;NOM/ADJ
vagues;CE2;NOM/ADJ
velouté;CM1;NOM/ADJ
veloutés;CM1;NOM/ADJ
veuf;CM1;NOM/ADJ
veufs;CM1;NOM/ADJ
veuve;CM1;NOM/ADJ
veuves;CM1;NOM/ADJ
vierge;CE2;NOM/ADJ
vierges;CE2;NOM/ADJ
vilain;CM1;NOM/ADJ
vilaine;CM1;NOM/ADJ
vilaines;CM1;NOM/ADJ
vilains;CM1;NOM/ADJ
voisin;CE1;NOM/ADJ
voisine;CE1;NOM/ADJ
voisines;CE1;NOM/ADJ
voisins;CE1;NOM/ADJ
bas;CE2;NOM/ADJ/ADV
court;CM1;NOM/ADJ/ADV
creux;CM1;NOM/ADJ/ADV
franc;CE2;NOM/ADJ/ADV
prochain;CE2;NOM/ADJ/PRO
prochaine;CE2;NOM/ADJ/PRO
prochaines;CE2;NOM/ADJ/PRO
prochains;CE2;NOM/ADJ/PRO
ensemble;CM1;NOM/ADV
moitié;CM2;NOM/ADV
ferme;CE1;NOM/ADV/ADJ
car;CE2;NOM/CON
or;CE1;NOM/CON
ors;CE1;NOM/CON
cent;CM1;NOM/DET
cents;CM1;NOM/DET
mille;CE2;NOM/DET
grâce;CM1;NOM/PRE
outre;CE2;NOM/PRE
devant;CE2;NOM/PRE/ADV
personne;CE1;NOM/PRO
premier;CP;NOM/PRO
à;Outil;PRE
afin;CM1;PRE
auprès;CM2;PRE
chez;CM2;PRE
dans;CE1;PRE
depuis;CE2;PRE
dès;CM1;PRE
durant;CM1;PRE
entre;CE1;PRE
jusque;CE2;PRE
lors;CM2;PRE
malgré;CM1;PRE
par;CM1;PRE
pour;CP;PRE
près;CM2;PRE
sans;CM1;PRE
selon;CM1;PRE
sous;CE1;PRE
sur;CP;PRE
après;CE2;PRE/ADV
avant;CE2;PRE/ADV
avec;CP;PRE/ADV
contre;CE1;PRE/ADV
autour;CP;PRE/ADV/NOM
aux;Outil;PRE/DET
d;Outil;PRE/DET
de;Outil;PRE/DET
pendant;CE2;PRE/NOM
auquel;CM2;PRO
autrui;CM2;PRO
c;Outil;PRO
ce;Outil;PRO
ceci;CM1;PRO
cela;CM1;PRO
celle-ci;CM1;PRO
celui-ci;CM1;PRO
ceux;CM1;PRO
chacun;CE2;PRO
dont;CE2;PRO
duquel;CM2;PRO
elle;Outil;PRO
elles;Outil;PRO
en;Outil;PRO
eux;CM1;PRO
il;Outil;PRO
ils;Outil;PRO
j;Outil;PRO
je;Outil;PRO
lequel;CM1;PRO
lui;CP;PRO
lui-même;CM1;PRO
m;Outil;PRO
me;Outil;PRO
mien;CM1;PRO
nous;Outil;PRO
on;Outil;PRO
quoi;CE2;PRO
rien;CE1;PRO
s;Outil;PRO
se;Outil;PRO
sien;CM1;PRO
soi;Outil;PRO
t;Outil;PRO
te;Outil;PRO
toi;Outil;PRO
troisième;CM1;PRO
tu;Outil;PRO
unes;Outil;PRO
uns;Outil;PRO
vôtre;CM1;PRO
vous;Outil;PRO
y;Outil;PRO
qu;Outil;PRO/CON
qui;Outil;PRO/CON
leur;CM1;PRO/DET
plusieurs;CM2;PRO/DET
quel;CM1;PRO/DET
tout;CE1;PRO/DET
quatrième;CM1;PRO/DET/ADJ
moi;Outil;PRO/NOM
abat;CM2;VER
abats;CM2;VER
abattant;CM2;VER
abattent;CM2;VER
abattez;CM2;VER
abattîmes;CM2;VER
abattirent;CM2;VER
abattis;CM2;VER
abattit;CM2;VER
abattîtes;CM2;VER
abattons;CM2;VER
abattra;CM2;VER
abattrai;CM2;VER
abattraient;CM2;VER
abattrais;CM2;VER
abattrait;CM2;VER
abattras;CM2;VER
abattrez;CM2;VER
abattriez;CM2;VER
abattrions;CM2;VER
abattrons;CM2;VER
abattront;CM2;VER
abattu;CM2;VER
abattue;CM2;VER
abattues;CM2;VER
abattus;CM2;VER
aborda;CM1;VER
abordai;CM1;VER
abordâmes;CM1;VER
abordant;CM2;VER
abordas;CM1;VER
abordâtes;CM1;VER
aborde;CM1;VER
abordé;CM1;VER
abordée;CM1;VER
abordées;CM1;VER
abordent;CM1;VER
abordera;CM1;VER
aborderai;CM1;VER
aborderaient;CM2;VER
aborderais;CM2;VER
aborderait;CM2;VER
aborderas;CM1;VER
abordèrent;CM1;VER
aborderez;CM1;VER
aborderiez;CM2;VER
aborderions;CM2;VER
aborderons;CM1;VER
aborderont;CM1;VER
abordes;CM1;VER
abordés;CM1;VER
abordez;CM1;VER
abordons;CM1;VER
abouti;CE2;VER
aboutie;CE2;VER
abouties;CE2;VER
aboutîmes;CM1;VER
aboutira;CE2;VER
aboutirai;CE2;VER
aboutiraient;CM2;VER
aboutirais;CM2;VER
aboutirait;CM2;VER
aboutiras;CE2;VER
aboutirent;CM1;VER
aboutirez;CE2;VER
aboutiriez;CM2;VER
aboutirions;CM2;VER
aboutirons;CE2;VER
aboutiront;CE2;VER
aboutis;CE2;VER
aboutis;CM1;VER
aboutissant;CM2;VER
aboutissent;CE2;VER
aboutissez;CE2;VER
aboutissez;CM1;VER
aboutissons;CE2;VER
aboutissons;CM1;VER
aboutit;CE2;VER
aboutit;CM1;VER
aboutîtes;CM1;VER
abrita;CM1;VER
abritai;CM1;VER
abritâmes;CM1;VER
abritant;CM2;VER
abritas;CM1;VER
abritâtes;CM1;VER
abrite;CM1;VER
abrité;CM1;VER
abritée;CM1;VER
abritées;CM1;VER
abritent;CM1;VER
abritera;CM1;VER
abriterai;CM1;VER
abriteraient;CM2;VER
abriterais;CM2;VER
abriterait;CM2;VER
abriteras;CM1;VER
abritèrent;CM1;VER
abriterez;CM1;VER
abriteriez;CM2;VER
abriterions;CM2;VER
abriterons;CM1;VER
abriteront;CM1;VER
abrites;CM1;VER
abrités;CM1;VER
abritez;CM1;VER
abritons;CM1;VER
abusa;CM1;VER
abusai;CM1;VER
abusâmes;CM1;VER
abusant;CM2;VER
abusas;CM1;VER
abusâtes;CM1;VER
abuse;CM1;VER
abusé;CM1;VER
abusée;CM1;VER
abusées;CM1;VER
abusent;CM1;VER
abusera;CM1;VER
abuserai;CM1;VER
abuseraient;CM2;VER
abuserais;CM2;VER
abuserait;CM2;VER
abuseras;CM1;VER
abusèrent;CM1;VER
abuserez;CM1;VER
abuseriez;CM2;VER
abuserions;CM2;VER
abuserons;CM1;VER
abuseront;CM1;VER
abuses;CM1;VER
abusés;CM1;VER
abusez;CM1;VER
abusons;CM1;VER
acclama;CM2;VER
acclamai;CM2;VER
acclamâmes;CM2;VER
acclamant;CM2;VER
acclamas;CM2;VER
acclamâtes;CM2;VER
acclame;CM2;VER
acclamé;CM2;VER
acclamée;CM2;VER
acclamées;CM2;VER
acclament;CM2;VER
acclamera;CM2;VER
acclamerai;CM2;VER
acclameraient;CM2;VER
acclamerais;CM2;VER
acclamerait;CM2;VER
acclameras;CM2;VER
acclamèrent;CM2;VER
acclamerez;CM2;VER
acclameriez;CM2;VER
acclamerions;CM2;VER
acclamerons;CM2;VER
acclameront;CM2;VER
acclames;CM2;VER
acclamés;CM2;VER
acclamez;CM2;VER
acclamons;CM2;VER
accorda;CM1;VER
accordai;CM1;VER
accordâmes;CM1;VER
accordant;CM2;VER
accordas;CM1;VER
accordâtes;CM1;VER
accorde;CM1;VER
accordé;CM1;VER
accordée;CM1;VER
accordées;CM1;VER
accordent;CM1;VER
accordera;CM1;VER
accorderai;CM1;VER
accorderaient;CM2;VER
accorderais;CM2;VER
accorderait;CM2;VER
accorderas;CM1;VER
accordèrent;CM1;VER
accorderez;CM1;VER
accorderiez;CM2;VER
accorderions;CM2;VER
accorderons;CM1;VER
accorderont;CM1;VER
accordes;CM1;VER
accordés;CM1;VER
accordez;CM1;VER
accordons;CM1;VER
accusa;CM2;VER
accusai;CM2;VER
accusâmes;CM2;VER
accusant;CM2;VER
accusas;CM2;VER
accusâtes;CM2;VER
accuse;CM2;VER
accusé;CM2;VER
accusée;CM2;VER
accusées;CM2;VER
accusent;CM2;VER
accusera;CM2;VER
accuserai;CM2;VER
accuseraient;CM2;VER
accuserais;CM2;VER
accuserait;CM2;VER
accuseras;CM2;VER
accusèrent;CM2;VER
accuserez;CM2;VER
accuseriez;CM2;VER
accuserions;CM2;VER
accuserons;CM2;VER
accuseront;CM2;VER
accuses;CM2;VER
accusés;CM2;VER
accusez;CM2;VER
accusons;CM2;VER
acharna;CM2;VER
acharnai;CM2;VER
acharnâmes;CM2;VER
acharnant;CM2;VER
acharnas;CM2;VER
acharnâtes;CM2;VER
acharne;CM2;VER
acharné;CM2;VER
acharnée;CM2;VER
acharnées;CM2;VER
acharnent;CM2;VER
acharnera;CM2;VER
acharnerai;CM2;VER
acharneraient;CM2;VER
acharnerais;CM2;VER
acharnerait;CM2;VER
acharneras;CM2;VER
acharnèrent;CM2;VER
acharnerez;CM2;VER
acharneriez;CM2;VER
acharnerions;CM2;VER
acharnerons;CM2;VER
acharneront;CM2;VER
acharnes;CM2;VER
acharnés;CM2;VER
acharnez;CM2;VER
acharnons;CM2;VER
acheta;CM1;VER
achetai;CM1;VER
achetâmes;CM1;VER
achetant;CM2;VER
achetas;CM1;VER
achetâtes;CM1;VER
achète;CE2;VER
acheté;CE2;VER
achète;CM1;VER
achetée;CE2;VER
achetées;CE2;VER
achètent;CE2;VER
achètera;CE2;VER
achèterai;CE2;VER
achèteraient;CM2;VER
achèterais;CM2;VER
achèterait;CM2;VER
achèteras;CE2;VER
achetèrent;CM1;VER
achèterez;CE2;VER
achèteriez;CM2;VER
achèterions;CM2;VER
achèterons;CE2;VER
achèteront;CE2;VER
achètes;CE2;VER
achetés;CE2;VER
achetez;CE2;VER
achetez;CM1;VER
achetons;CE2;VER
achetons;CM1;VER
acheva;CM1;VER
achevai;CM1;VER
achevâmes;CM1;VER
achevant;CM2;VER
achevas;CM1;VER
achevâtes;CM1;VER
achève;CM1;VER
achevé;CM1;VER
achevée;CM1;VER
achevées;CM1;VER
achèvent;CM1;VER
achèvera;CM1;VER
achèverai;CM1;VER
achèveraient;CM2;VER
achèverais;CM2;VER
achèverait;CM2;VER
achèveras;CM1;VER
achevèrent;CM1;VER
achèverez;CM1;VER
achèveriez;CM2;VER
achèverions;CM2;VER
achèverons;CM1;VER
achèveront;CM1;VER
achèves;CM1;VER
achevés;CM1;VER
achevez;CM1;VER
achevons;CM1;VER
activa;CM1;VER
activai;CM1;VER
activâmes;CM1;VER
activant;CM2;VER
activas;CM1;VER
activâtes;CM1;VER
active;CM1;VER
activé;CM1;VER
activée;CM1;VER
activées;CM1;VER
activent;CM1;VER
activera;CM1;VER
activerai;CM1;VER
activeraient;CM2;VER
activerais;CM2;VER
activerait;CM2;VER
activeras;CM1;VER
activèrent;CM1;VER
activerez;CM1;VER
activeriez;CM2;VER
activerions;CM2;VER
activerons;CM1;VER
activeront;CM1;VER
actives;CM1;VER
activés;CM1;VER
activez;CM1;VER
activons;CM1;VER
admira;CM1;VER
admirai;CM1;VER
admirâmes;CM1;VER
admirant;CM2;VER
admiras;CM1;VER
admirâtes;CM1;VER
admire;CM1;VER
admiré;CM1;VER
admirée;CM1;VER
admirées;CM1;VER
admirent;CM1;VER
admirera;CM1;VER
admirerai;CM1;VER
admireraient;CM2;VER
admirerais;CM2;VER
admirerait;CM2;VER
admireras;CM1;VER
admirèrent;CM1;VER
admirerez;CM1;VER
admireriez;CM2;VER
admirerions;CM2;VER
admirerons;CM1;VER
admireront;CM1;VER
admires;CM1;VER
admirés;CM1;VER
admirez;CM1;VER
admirons;CM1;VER
adopta;CM2;VER
adoptai;CM2;VER
adoptâmes;CM2;VER
adoptant;CM2;VER
adoptas;CM2;VER
adoptâtes;CM2;VER
adopte;CM2;VER
adopté;CM2;VER
adoptée;CM2;VER
adoptées;CM2;VER
adoptent;CM2;VER
adoptera;CM2;VER
adopterai;CM2;VER
adopteraient;CM2;VER
adopterais;CM2;VER
adopterait;CM2;VER
adopteras;CM2;VER
adoptèrent;CM2;VER
adopterez;CM2;VER
adopteriez;CM2;VER
adopterions;CM2;VER
adopterons;CM2;VER
adopteront;CM2;VER
adoptes;CM2;VER
adoptés;CM2;VER
adoptez;CM2;VER
adoptons;CM2;VER
adora;CM1;VER
adorai;CM1;VER
adorâmes;CM1;VER
adorant;CM2;VER
adoras;CM1;VER
adorâtes;CM1;VER
adore;CM1;VER
adoré;CM1;VER
adorée;CM1;VER
adorées;CM1;VER
adorent;CM1;VER
adorera;CM1;VER
adorerai;CM1;VER
adoreraient;CM2;VER
adorerais;CM2;VER
adorerait;CM2;VER
adoreras;CM1;VER
adorèrent;CM1;VER
adorerez;CM1;VER
adoreriez;CM2;VER
adorerions;CM2;VER
adorerons;CM1;VER
adoreront;CM1;VER
adores;CM1;VER
adorés;CM1;VER
adorez;CM1;VER
adorons;CM1;VER
adouci;CM1;VER
adoucie;CM1;VER
adoucies;CM1;VER
adoucîmes;CM1;VER
adoucira;CM1;VER
adoucirai;CM1;VER
adouciraient;CM2;VER
adoucirais;CM2;VER
adoucirait;CM2;VER
adouciras;CM1;VER
adoucirent;CM1;VER
adoucirez;CM1;VER
adouciriez;CM2;VER
adoucirions;CM2;VER
adoucirons;CM1;VER
adouciront;CM1;VER
adoucis;CM1;VER
adoucissant;CM2;VER
adoucissent;CM1;VER
adoucissez;CM1;VER
adoucissons;CM1;VER
adoucit;CM1;VER
adoucîtes;CM1;VER
adressa;CM2;VER
adressai;CM2;VER
adressâmes;CM2;VER
adressant;CM2;VER
adressas;CM2;VER
adressâtes;CM2;VER
adresse;CM2;VER
adressé;CM2;VER
adressée;CM2;VER
adressées;CM2;VER
adressent;CM2;VER
adressera;CM2;VER
adresserai;CM2;VER
adresseraient;CM2;VER
adresserais;CM2;VER
adresserait;CM2;VER
adresseras;CM2;VER
adressèrent;CM2;VER
adresserez;CM2;VER
adresseriez;CM2;VER
adresserions;CM2;VER
adresserons;CM2;VER
adresseront;CM2;VER
adresses;CM2;VER
adressés;CM2;VER
adressez;CM2;VER
adressons;CM2;VER
aéra;CM2;VER
aérai;CM2;VER
aérâmes;CM2;VER
aérant;CM2;VER
aéras;CM2;VER
aérâtes;CM2;VER
aère;CM2;VER
aéré;CM2;VER
aérée;CM2;VER
aérées;CM2;VER
aèrent;CM2;VER
aérera,;CM2;VER
aèrera;CM2;VER
aérerai,;CM2;VER
aèrerai;CM2;VER
aéreraient,;CM2;VER
aèreraient;CM2;VER
aérerais,;CM2;VER
aèrerais;CM2;VER
aérerait,;CM2;VER
aèrerait;CM2;VER
aéreras,;CM2;VER
aèreras;CM2;VER
aérèrent;CM2;VER
aérerez,;CM2;VER
aèrerez;CM2;VER
aéreriez,;CM2;VER
aèreriez;CM2;VER
aérerions,;CM2;VER
aèrerions;CM2;VER
aérerons,;CM2;VER
aèrerons;CM2;VER
aéreront,;CM2;VER
aèreront;CM2;VER
aères;CM2;VER
aérés;CM2;VER
aérez;CM2;VER
aérons;CM2;VER
affaibli;CE2;VER
affaiblie;CE2;VER
affaiblies;CE2;VER
affaiblîmes;CM1;VER
affaiblira;CE2;VER
affaiblirai;CE2;VER
affaibliraient;CM2;VER
affaiblirais;CM2;VER
affaiblirait;CM2;VER
affaibliras;CE2;VER
affaiblirent;CM1;VER
affaiblirez;CE2;VER
affaibliriez;CM2;VER
affaiblirions;CM2;VER
affaiblirons;CE2;VER
affaibliront;CE2;VER
affaiblis;CE2;VER
affaiblis;CM1;VER
affaiblissant;CM2;VER
affaiblissent;CE2;VER
affaiblissez;CE2;VER
affaiblissez;CM1;VER
affaiblissons;CE2;VER
affaiblissons;CM1;VER
affaiblit;CE2;VER
affaiblit;CM1;VER
affaiblîtes;CM1;VER
agenouilla;CM2;VER
agenouillai;CM2;VER
agenouillâmes;CM2;VER
agenouillant;CM2;VER
agenouillas;CM2;VER
agenouillâtes;CM2;VER
agenouille;CM2;VER
agenouillé;CM2;VER
agenouillée;CM2;VER
agenouillées;CM2;VER
agenouillent;CM2;VER
agenouillera;CM2;VER
agenouillerai;CM2;VER
agenouilleraient;CM2;VER
agenouillerais;CM2;VER
agenouillerait;CM2;VER
agenouilleras;CM2;VER
agenouillèrent;CM2;VER
agenouillerez;CM2;VER
agenouilleriez;CM2;VER
agenouillerions;CM2;VER
agenouillerons;CM2;VER
agenouilleront;CM2;VER
agenouilles;CM2;VER
agenouillés;CM2;VER
agenouillez;CM2;VER
agenouillons;CM2;VER
agi;CM1;VER
agie;CM1;VER
agies;CM1;VER
agîmes;CM1;VER
agira;CM1;VER
agirai;CM1;VER
agiraient;CM2;VER
agirais;CM2;VER
agirait;CM2;VER
agiras;CM1;VER
agirent;CM1;VER
agirez;CM1;VER
agiriez;CM2;VER
agirions;CM2;VER
agirons;CM1;VER
agiront;CM1;VER
agis;CM1;VER
agissant;CM2;VER
agissent;CM1;VER
agissez;CM1;VER
agissons;CM1;VER
agit;CM1;VER
agîtes;CM1;VER
agrémenta;CM1;VER
agrémentai;CM1;VER
agrémentâmes;CM1;VER
agrémentant;CM2;VER
agrémentas;CM1;VER
agrémentâtes;CM1;VER
agrémente;CM1;VER
agrémenté;CM1;VER
agrémentée;CM1;VER
agrémentées;CM1;VER
agrémentent;CM1;VER
agrémentera;CM1;VER
agrémenterai;CM1;VER
agrémenteraient;CM2;VER
agrémenterais;CM2;VER
agrémenterait;CM2;VER
agrémenteras;CM1;VER
agrémentèrent;CM1;VER
agrémenterez;CM1;VER
agrémenteriez;CM2;VER
agrémenterions;CM2;VER
agrémenterons;CM1;VER
agrémenteront;CM1;VER
agrémentes;CM1;VER
agrémentés;CM1;VER
agrémentez;CM1;VER
agrémentons;CM1;VER
aida;CM2;VER
aidai;CM2;VER
aidâmes;CM2;VER
aidant;CM2;VER
aidas;CM2;VER
aidâtes;CM2;VER
aide;CM2;VER
aidé;CM2;VER
aidée;CM2;VER
aidées;CM2;VER
aident;CM2;VER
aidera;CM2;VER
aiderai;CM2;VER
aideraient;CM2;VER
aiderais;CM2;VER
aiderait;CM2;VER
aideras;CM2;VER
aidèrent;CM2;VER
aiderez;CM2;VER
aideriez;CM2;VER
aiderions;CM2;VER
aiderons;CM2;VER
aideront;CM2;VER
aides;CM2;VER
aidés;CM2;VER
aidez;CM2;VER
aidons;CM2;VER
aima;CM1;VER
aimai;CM1;VER
aimâmes;CM1;VER
aimant;CM2;VER
aimas;CM1;VER
aimâtes;CM1;VER
aime;CE2;VER
aimé;CE2;VER
aime;CM1;VER
aimée;CE2;VER
aimées;CE2;VER
aiment;CE2;VER
aimera;CE2;VER
aimerai;CE2;VER
aimeraient;CM2;VER
aimerais;CM2;VER
aimerait;CM2;VER
aimeras;CE2;VER
aimèrent;CM1;VER
aimerez;CE2;VER
aimeriez;CM2;VER
aimerions;CM2;VER
aimerons;CE2;VER
aimeront;CE2;VER
aimes;CE2;VER
aimés;CE2;VER
aimez;CE2;VER
aimez;CM1;VER
aimons;CE2;VER
aimons;CM1;VER
ajouta;CM1;VER
ajoutai;CM1;VER
ajoutâmes;CM1;VER
ajoutant;CM2;VER
ajoutas;CM1;VER
ajoutâtes;CM1;VER
ajoute;CE2;VER
ajouté;CE2;VER
ajoute;CM1;VER
ajoutée;CE2;VER
ajoutées;CE2;VER
ajoutent;CE2;VER
ajoutera;CE2;VER
ajouterai;CE2;VER
ajouteraient;CM2;VER
ajouterais;CM2;VER
ajouterait;CM2;VER
ajouteras;CE2;VER
ajoutèrent;CM1;VER
ajouterez;CE2;VER
ajouteriez;CM2;VER
ajouterions;CM2;VER
ajouterons;CE2;VER
ajouteront;CE2;VER
ajoutes;CE2;VER
ajoutés;CE2;VER
ajoutez;CE2;VER
ajoutez;CM1;VER
ajoutons;CE2;VER
ajoutons;CM1;VER
alla;CM1;VER
allai;CM1;VER
allâmes;CM1;VER
allant;CM2;VER
allas;CM1;VER
allâtes;CM1;VER
allé;CE2;VER
allée;CE2;VER
allées;CE2;VER
allèrent;CM1;VER
allés;CE2;VER
allez;CE2;VER
allez;CM1;VER
allongea;CM1;VER
allongeai;CM1;VER
allongeâmes;CM1;VER
allongeant;CM2;VER
allongeas;CM1;VER
allongeâtes;CM1;VER
allonge;CM1;VER
allongé;CM1;VER
allongée;CM1;VER
allongées;CM1;VER
allongent;CM1;VER
allongeons;CM1;VER
allongera;CM1;VER
allongerai;CM1;VER
allongeraient;CM2;VER
allongerais;CM2;VER
allongerait;CM2;VER
allongeras;CM1;VER
allongèrent;CM1;VER
allongerez;CM1;VER
allongeriez;CM2;VER
allongerions;CM2;VER
allongerons;CM1;VER
allongeront;CM1;VER
allonges;CM1;VER
allongés;CM1;VER
allongez;CM1;VER
allons;CE2;VER
allons;CM1;VER
alluma;CM2;VER
allumai;CM2;VER
allumâmes;CM2;VER
allumant;CM2;VER
allumas;CM2;VER
allumâtes;CM2;VER
allume;CM2;VER
allumé;CM2;VER
allumée;CM2;VER
allumées;CM2;VER
allument;CM2;VER
allumera;CM2;VER
allumerai;CM2;VER
allumeraient;CM2;VER
allumerais;CM2;VER
allumerait;CM2;VER
allumeras;CM2;VER
allumèrent;CM2;VER
allumerez;CM2;VER
allumeriez;CM2;VER
allumerions;CM2;VER
allumerons;CM2;VER
allumeront;CM2;VER
allumes;CM2;VER
allumés;CM2;VER
allumez;CM2;VER
allumons;CM2;VER
amena;CM1;VER
amenai;CM1;VER
amenâmes;CM1;VER
amenant;CM2;VER
amenas;CM1;VER
amenâtes;CM1;VER
amène;CM1;VER
amené;CM1;VER
amenée;CM1;VER
amenées;CM1;VER
amènent;CM1;VER
amènera;CM1;VER
amènerai;CM1;VER
amèneraient;CM2;VER
amènerais;CM2;VER
amènerait;CM2;VER
amèneras;CM1;VER
amenèrent;CM1;VER
amènerez;CM1;VER
amèneriez;CM2;VER
amènerions;CM2;VER
amènerons;CM1;VER
amèneront;CM1;VER
amènes;CM1;VER
amenés;CM1;VER
amenez;CM1;VER
amenons;CM1;VER
amusa;CM1;VER
amusai;CM1;VER
amusâmes;CM1;VER
amusant;CM2;VER
amusas;CM1;VER
amusâtes;CM1;VER
amuse;CM1;VER
amusé;CM1;VER
amusée;CM1;VER
amusées;CM1;VER
